species_name,sex,weight
Onychomys_torridus,M,20
Dipodomys_merriami,F,47
Dipodomys_merriami,F,38
Dipodomys_spectabilis,F,77
Dipodomys_spectabilis,F,126
Chaetodipus_penicillatus,M,19
Peromyscus_eremicus,F,16
Dipodomys_spectabilis,F,138
Dipodomys_spectabilis,F,125
Dipodomys_spectabilis,F,106
Dipodomys_merriami,M,43
Dipodomys_merriami,F,38
Peromyscus_eremicus,M,17
Dipodomys_merriami,F,37
Dipodomys_spectabilis,F,120
Dipodomys_merriami,F,38
Dipodomys_spectabilis,M,125
Dipodomys_merriami,F,51
Dipodomys_merriami,F,41
Onychomys_torridus,M,18
Dipodomys_merriami,F,45
Onychomys_leucogaster,M,30
Dipodomys_spectabilis,F,118
Dipodomys_spectabilis,M,108
Onychomys_leucogaster,M,30
Dipodomys_merriami,M,45
Chaetodipus_penicillatus,F,15
Dipodomys_merriami,F,35
Dipodomys_ordii,M,50
Dipodomys_merriami,F,41
Dipodomys_spectabilis,F,112
Dipodomys_merriami,F,41
Dipodomys_spectabilis,F,129
Dipodomys_spectabilis,M,131
Dipodomys_ordii,M,45
Dipodomys_merriami,F,41
Dipodomys_merriami,M,40
Dipodomys_spectabilis,M,134
Dipodomys_spectabilis,M,132
Dipodomys_merriami,F,42
Dipodomys_spectabilis,F,121
Dipodomys_spectabilis,F,120
Dipodomys_spectabilis,F,98
Dipodomys_spectabilis,F,124
Dipodomys_spectabilis,F,129
Dipodomys_merriami,M,48
Dipodomys_spectabilis,F,118
Dipodomys_merriami,M,37
Dipodomys_spectabilis,F,99
Perognathus_flavus,F,6
Dipodomys_merriami,M,38
Dipodomys_merriami,F,41
Dipodomys_merriami,F,35
Perognathus_flavus,M,6
Dipodomys_merriami,F,36
Onychomys_torridus,F,20
Onychomys_torridus,M,19
Dipodomys_merriami,F,37
Perognathus_flavus,F,7
Dipodomys_spectabilis,M,131
Dipodomys_merriami,F,37
Dipodomys_spectabilis,M,113
Dipodomys_spectabilis,M,112
Dipodomys_spectabilis,F,121
Dipodomys_spectabilis,M,149
Dipodomys_spectabilis,F,110
Chaetodipus_penicillatus,F,16
Dipodomys_merriami,M,38
Dipodomys_merriami,F,39
Dipodomys_spectabilis,M,115
Perognathus_flavus,F,7
Dipodomys_spectabilis,F,135
Chaetodipus_penicillatus,M,20
Dipodomys_spectabilis,F,102
Chaetodipus_penicillatus,M,16
Dipodomys_merriami,M,45
Perognathus_flavus,F,6
Onychomys_torridus,F,25
Dipodomys_merriami,F,42
Dipodomys_merriami,F,46
Dipodomys_spectabilis,F,106
Onychomys_leucogaster,F,24
Perognathus_flavus,F,7
Dipodomys_spectabilis,F,120
Dipodomys_merriami,F,37
Onychomys_torridus,M,25
Onychomys_leucogaster,M,34
Dipodomys_merriami,M,45
Dipodomys_merriami,M,39
Dipodomys_merriami,M,42
Dipodomys_merriami,F,37
Dipodomys_spectabilis,F,120
Dipodomys_spectabilis,F,116
Perognathus_flavus,M,6
Dipodomys_spectabilis,F,124
Dipodomys_merriami,F,39
Dipodomys_spectabilis,M,133
Dipodomys_spectabilis,F,125
Onychomys_torridus,F,23
Dipodomys_merriami,F,38
Dipodomys_merriami,M,32
Dipodomys_merriami,F,40
Dipodomys_ordii,M,54
Onychomys_leucogaster,M,33
Dipodomys_spectabilis,F,126
Dipodomys_spectabilis,M,136
Onychomys_leucogaster,F,28
Dipodomys_spectabilis,M,137
Dipodomys_merriami,F,37
Dipodomys_merriami,F,39
Dipodomys_merriami,F,42
Dipodomys_ordii,F,45
Dipodomys_merriami,F,39
Onychomys_torridus,M,21
Onychomys_torridus,F,22
Dipodomys_spectabilis,M,130
Dipodomys_spectabilis,F,101
Dipodomys_ordii,F,45
Dipodomys_spectabilis,F,129
Dipodomys_merriami,M,45
Perognathus_flavus,F,6
Dipodomys_merriami,M,45
Dipodomys_spectabilis,M,130
Dipodomys_merriami,M,39
Dipodomys_spectabilis,F,108
Onychomys_leucogaster,F,28
Dipodomys_merriami,M,49
Dipodomys_merriami,M,39
Sigmodon_hispidus,M,89
Onychomys_torridus,F,24
Dipodomys_merriami,M,43
Dipodomys_merriami,F,36
Dipodomys_merriami,F,41
Dipodomys_merriami,F,40
Onychomys_torridus,M,21
Dipodomys_merriami,F,37
Dipodomys_merriami,F,36
Dipodomys_spectabilis,F,111
Dipodomys_merriami,M,45
Dipodomys_spectabilis,M,132
Dipodomys_spectabilis,F,107
Dipodomys_spectabilis,M,119
Dipodomys_spectabilis,F,121
Neotoma_albigula,M,218
Dipodomys_spectabilis,M,111
Onychomys_leucogaster,M,37
Dipodomys_merriami,M,37
Onychomys_leucogaster,M,26
Dipodomys_merriami,M,38
Dipodomys_spectabilis,F,105
Dipodomys_merriami,M,41
Dipodomys_merriami,F,38
Onychomys_torridus,F,22
Dipodomys_spectabilis,F,121
Dipodomys_merriami,F,38
Neotoma_albigula,M,153
Dipodomys_merriami,F,43
Peromyscus_eremicus,M,22
Dipodomys_merriami,F,40
Dipodomys_merriami,F,41
Dipodomys_merriami,F,37
Onychomys_torridus,F,23
Onychomys_torridus,M,28
Onychomys_leucogaster,F,28
Reithrodontomys_megalotis,M,8
Onychomys_leucogaster,M,34
Onychomys_leucogaster,F,29
Onychomys_leucogaster,M,28
Dipodomys_merriami,F,37
Dipodomys_spectabilis,F,128
Dipodomys_merriami,F,40
Dipodomys_merriami,M,44
Dipodomys_merriami,F,37
Dipodomys_spectabilis,F,119
Dipodomys_merriami,M,39
Neotoma_albigula,M,223
Onychomys_leucogaster,M,33
Dipodomys_merriami,F,38
Onychomys_torridus,F,25
Reithrodontomys_megalotis,F,7
Onychomys_leucogaster,F,32
Dipodomys_merriami,F,41
Dipodomys_spectabilis,M,136
Dipodomys_merriami,M,46
Dipodomys_spectabilis,F,101
Dipodomys_ordii,M,52
Dipodomys_spectabilis,F,122
Dipodomys_spectabilis,F,118
Dipodomys_spectabilis,F,116
Onychomys_leucogaster,F,30
Dipodomys_ordii,F,44
Onychomys_leucogaster,M,44
Onychomys_leucogaster,M,27
Dipodomys_spectabilis,F,132
Dipodomys_merriami,M,42
Neotoma_albigula,F,181
Dipodomys_merriami,M,40
Dipodomys_merriami,M,38
Dipodomys_merriami,M,42
Onychomys_leucogaster,M,32
Dipodomys_merriami,M,46
Dipodomys_spectabilis,F,120
Dipodomys_spectabilis,F,113
Dipodomys_merriami,F,42
Dipodomys_merriami,F,44
Dipodomys_merriami,F,37
Dipodomys_spectabilis,M,126
Dipodomys_spectabilis,F,124
Dipodomys_spectabilis,F,111
Dipodomys_merriami,M,42
Dipodomys_merriami,M,38
Neotoma_albigula,M,169
Dipodomys_spectabilis,M,118
Onychomys_leucogaster,F,29
Onychomys_torridus,F,23
Dipodomys_merriami,F,40
Dipodomys_merriami,F,43
Dipodomys_merriami,F,38
Dipodomys_spectabilis,M,142
Dipodomys_merriami,M,45
Dipodomys_merriami,M,49
Dipodomys_spectabilis,F,111
Onychomys_torridus,M,28
Onychomys_leucogaster,F,38
Onychomys_leucogaster,M,32
Onychomys_leucogaster,M,36
Onychomys_torridus,F,26
Onychomys_torridus,M,21
Dipodomys_merriami,M,45
Dipodomys_merriami,F,37
Dipodomys_spectabilis,F,128
Dipodomys_merriami,F,42
Dipodomys_merriami,M,37
Dipodomys_merriami,F,48
Dipodomys_merriami,M,45
Dipodomys_merriami,F,42
Dipodomys_ordii,M,52
Onychomys_leucogaster,M,35
Dipodomys_merriami,M,50
Onychomys_leucogaster,M,46
Dipodomys_merriami,F,43
Dipodomys_merriami,M,47
Onychomys_leucogaster,M,35
Dipodomys_merriami,M,43
Onychomys_leucogaster,F,31
Onychomys_leucogaster,M,39
Dipodomys_merriami,F,45
Dipodomys_merriami,M,43
Dipodomys_merriami,M,42
Dipodomys_merriami,M,49
Dipodomys_merriami,F,44
Dipodomys_merriami,M,47
Dipodomys_merriami,F,42
Dipodomys_spectabilis,F,125
Dipodomys_merriami,F,38
Onychomys_torridus,M,30
Onychomys_torridus,F,27
Dipodomys_merriami,M,45
Dipodomys_merriami,M,49
Dipodomys_spectabilis,M,137
Dipodomys_spectabilis,M,126
Dipodomys_merriami,M,50
Dipodomys_merriami,F,41
Dipodomys_spectabilis,F,153
Dipodomys_merriami,F,42
Onychomys_torridus,M,26
Dipodomys_merriami,F,42
Dipodomys_merriami,F,41
Onychomys_leucogaster,F,39
Onychomys_leucogaster,F,32
Dipodomys_merriami,M,44
Dipodomys_merriami,M,44
Dipodomys_spectabilis,F,142
Dipodomys_merriami,F,41
Peromyscus_eremicus,M,26
Dipodomys_merriami,F,48
Dipodomys_merriami,F,37
Dipodomys_merriami,F,45
Dipodomys_merriami,M,52
Dipodomys_merriami,F,43
Dipodomys_merriami,F,40
Dipodomys_merriami,M,48
Onychomys_leucogaster,F,40
Onychomys_leucogaster,M,37
Dipodomys_merriami,M,50
Dipodomys_merriami,M,47
Dipodomys_merriami,F,44
Onychomys_leucogaster,F,32
Dipodomys_ordii,F,61
Dipodomys_merriami,M,48
Dipodomys_spectabilis,F,123
Onychomys_leucogaster,M,36
Dipodomys_spectabilis,M,109
Dipodomys_merriami,M,46
Dipodomys_merriami,M,44
Dipodomys_spectabilis,F,127
Dipodomys_ordii,F,48
Dipodomys_spectabilis,F,125
Dipodomys_merriami,M,42
Dipodomys_merriami,M,45
Dipodomys_merriami,M,47
Dipodomys_spectabilis,F,124
Dipodomys_spectabilis,F,131
Dipodomys_merriami,F,44
Onychomys_torridus,M,26
Onychomys_leucogaster,F,30
Dipodomys_spectabilis,M,142
Dipodomys_merriami,F,43
Dipodomys_spectabilis,M,139
Onychomys_torridus,F,30
Dipodomys_merriami,M,43
Dipodomys_spectabilis,F,132
Peromyscus_maniculatus,F,26
Dipodomys_merriami,M,48
Dipodomys_spectabilis,F,119
Dipodomys_spectabilis,M,137
Peromyscus_maniculatus,F,24
Dipodomys_spectabilis,M,130
Dipodomys_spectabilis,M,60
Dipodomys_spectabilis,F,127
Dipodomys_merriami,F,44
Onychomys_leucogaster,F,35
Dipodomys_merriami,M,46
Onychomys_leucogaster,M,34
Dipodomys_merriami,F,39
Dipodomys_merriami,M,40
Dipodomys_merriami,M,44
Dipodomys_merriami,F,43
Onychomys_leucogaster,F,39
Peromyscus_maniculatus,M,26
Dipodomys_spectabilis,M,86
Dipodomys_merriami,F,23
Dipodomys_spectabilis,F,82
Dipodomys_merriami,F,37
Peromyscus_eremicus,M,23
Dipodomys_merriami,M,54
Dipodomys_merriami,M,53
Dipodomys_spectabilis,F,132
Dipodomys_merriami,M,50
Dipodomys_spectabilis,F,71
Dipodomys_spectabilis,M,142
Dipodomys_merriami,F,46
Dipodomys_spectabilis,M,71
Dipodomys_spectabilis,F,125
Dipodomys_spectabilis,F,73
Perognathus_flavus,F,7
Dipodomys_ordii,F,29
Perognathus_flavus,F,7
Dipodomys_spectabilis,M,141
Dipodomys_spectabilis,M,78
Dipodomys_merriami,F,49
Dipodomys_merriami,M,45
Dipodomys_spectabilis,F,144
Dipodomys_spectabilis,F,123
Dipodomys_spectabilis,M,141
Dipodomys_spectabilis,F,115
Dipodomys_spectabilis,M,140
Dipodomys_spectabilis,M,127
Dipodomys_merriami,M,54
Dipodomys_ordii,F,49
Dipodomys_merriami,F,46
Dipodomys_merriami,M,53
Dipodomys_spectabilis,F,129
Dipodomys_spectabilis,F,112
Dipodomys_spectabilis,F,71
Dipodomys_ordii,F,50
Dipodomys_ordii,M,54
Dipodomys_spectabilis,F,58
Dipodomys_merriami,M,55
Dipodomys_merriami,M,31
Dipodomys_merriami,M,46
Dipodomys_spectabilis,F,112
Dipodomys_spectabilis,M,129
Dipodomys_merriami,M,45
Dipodomys_merriami,M,47
Dipodomys_spectabilis,M,73
Dipodomys_spectabilis,F,75
Dipodomys_spectabilis,F,140
Neotoma_albigula,F,86
Dipodomys_merriami,F,50
Neotoma_albigula,F,239
Dipodomys_spectabilis,F,127
Dipodomys_spectabilis,M,144
Dipodomys_merriami,F,46
Dipodomys_spectabilis,F,71
Dipodomys_spectabilis,M,76
Dipodomys_spectabilis,F,51
Dipodomys_spectabilis,F,130
Dipodomys_spectabilis,M,143
Dipodomys_spectabilis,M,49
Dipodomys_spectabilis,F,124
Dipodomys_spectabilis,F,46
Dipodomys_merriami,M,34
Dipodomys_spectabilis,M,71
Dipodomys_spectabilis,F,119
Peromyscus_eremicus,M,19
Dipodomys_spectabilis,F,143
Dipodomys_spectabilis,M,85
Dipodomys_spectabilis,F,63
Dipodomys_ordii,F,51
Onychomys_torridus,M,28
Neotoma_albigula,M,166
Chaetodipus_penicillatus,F,15
Dipodomys_ordii,F,48
Dipodomys_spectabilis,M,67
Peromyscus_eremicus,M,13
Dipodomys_spectabilis,M,143
Onychomys_torridus,M,23
Neotoma_albigula,F,126
Dipodomys_spectabilis,M,97
Peromyscus_maniculatus,M,18
Dipodomys_spectabilis,M,61
Dipodomys_merriami,M,43
Dipodomys_merriami,F,65
Dipodomys_spectabilis,M,99
Dipodomys_merriami,F,45
Dipodomys_spectabilis,F,135
Dipodomys_spectabilis,F,92
Dipodomys_spectabilis,M,95
Dipodomys_merriami,M,27
Neotoma_albigula,M,101
Dipodomys_spectabilis,F,136
Neotoma_albigula,M,66
Dipodomys_spectabilis,M,91
Neotoma_albigula,M,72
Dipodomys_merriami,F,43
Dipodomys_spectabilis,M,96
Dipodomys_spectabilis,F,73
Dipodomys_merriami,F,47
Chaetodipus_penicillatus,M,20
Dipodomys_merriami,M,43
Dipodomys_spectabilis,M,75
Dipodomys_spectabilis,F,76
Dipodomys_spectabilis,M,62
Dipodomys_spectabilis,F,114
Dipodomys_spectabilis,F,119
Dipodomys_spectabilis,F,63
Neotoma_albigula,M,70
Dipodomys_spectabilis,M,147
Dipodomys_spectabilis,F,136
Dipodomys_spectabilis,F,60
Dipodomys_spectabilis,M,71
Dipodomys_spectabilis,M,63
Dipodomys_merriami,F,47
Dipodomys_spectabilis,F,135
Neotoma_albigula,M,40
Dipodomys_merriami,M,46
Dipodomys_ordii,M,41
Dipodomys_spectabilis,F,47
Dipodomys_ordii,M,29
Dipodomys_spectabilis,M,66
Dipodomys_merriami,M,46
Dipodomys_spectabilis,F,147
Dipodomys_merriami,F,53
Neotoma_albigula,M,184
Onychomys_torridus,M,24
Dipodomys_merriami,M,19
Dipodomys_spectabilis,F,128
Onychomys_torridus,F,15
Dipodomys_spectabilis,F,113
Dipodomys_merriami,F,20
Dipodomys_ordii,F,44
Dipodomys_spectabilis,M,114
Dipodomys_spectabilis,F,101
Dipodomys_ordii,M,40
Dipodomys_merriami,M,40
Dipodomys_spectabilis,F,112
Dipodomys_merriami,F,45
Dipodomys_merriami,M,21
Dipodomys_spectabilis,M,105
Dipodomys_spectabilis,M,140
Dipodomys_spectabilis,F,107
Dipodomys_spectabilis,F,123
Dipodomys_merriami,M,50
Dipodomys_spectabilis,M,132
Dipodomys_spectabilis,M,93
Chaetodipus_penicillatus,M,20
Dipodomys_merriami,F,44
Dipodomys_merriami,M,36
Dipodomys_merriami,F,53
Dipodomys_merriami,M,45
Dipodomys_merriami,F,57
Dipodomys_spectabilis,M,105
Onychomys_torridus,F,18
Onychomys_torridus,M,27
Perognathus_flavus,F,8
Dipodomys_spectabilis,F,116
Dipodomys_merriami,F,41
Dipodomys_spectabilis,M,120
Perognathus_flavus,F,9
Dipodomys_spectabilis,F,96
Dipodomys_spectabilis,M,143
Neotoma_albigula,F,94
Dipodomys_spectabilis,F,128
Dipodomys_spectabilis,M,91
Dipodomys_spectabilis,F,156
Dipodomys_merriami,M,44
Dipodomys_ordii,M,38
Dipodomys_spectabilis,M,86
Perognathus_flavus,F,7
Perognathus_flavus,M,8
Peromyscus_eremicus,F,27
Dipodomys_spectabilis,M,43
Dipodomys_merriami,F,32
Dipodomys_merriami,M,48
Dipodomys_spectabilis,M,99
Onychomys_leucogaster,F,21
Dipodomys_merriami,M,34
Neotoma_albigula,M,206
Dipodomys_spectabilis,M,60
Chaetodipus_penicillatus,F,14
Dipodomys_merriami,F,27
Dipodomys_merriami,F,50
Dipodomys_spectabilis,F,120
Dipodomys_spectabilis,M,59
Dipodomys_spectabilis,F,112
Dipodomys_spectabilis,F,138
Dipodomys_spectabilis,F,95
Dipodomys_merriami,F,53
Chaetodipus_penicillatus,F,16
Dipodomys_spectabilis,M,70
Dipodomys_spectabilis,M,110
Chaetodipus_penicillatus,M,10
Dipodomys_ordii,F,53
Dipodomys_spectabilis,M,79
Dipodomys_merriami,M,44
Dipodomys_merriami,M,41
Peromyscus_eremicus,F,24
Onychomys_torridus,F,27
Dipodomys_merriami,F,32
Perognathus_flavus,M,10
Dipodomys_merriami,F,40
Dipodomys_spectabilis,M,141
Dipodomys_spectabilis,F,165
Neotoma_albigula,F,116
Dipodomys_spectabilis,M,93
Perognathus_flavus,F,9
Dipodomys_spectabilis,F,78
Peromyscus_eremicus,M,8
Dipodomys_spectabilis,F,80
Perognathus_flavus,F,6
Onychomys_torridus,F,25
Dipodomys_merriami,M,45
Dipodomys_merriami,F,44
Dipodomys_spectabilis,M,99
Neotoma_albigula,M,151
Dipodomys_spectabilis,F,133
Onychomys_torridus,M,19
Dipodomys_merriami,M,31
Dipodomys_ordii,M,46
Dipodomys_spectabilis,M,108
Dipodomys_spectabilis,F,126
Dipodomys_spectabilis,M,145
Dipodomys_spectabilis,F,93
Dipodomys_spectabilis,M,98
Dipodomys_ordii,F,42
Dipodomys_spectabilis,F,125
Chaetodipus_penicillatus,M,16
Onychomys_leucogaster,F,36
Onychomys_torridus,F,25
Dipodomys_spectabilis,M,108
Chaetodipus_penicillatus,F,16
Dipodomys_merriami,F,44
Chaetodipus_penicillatus,F,17
Dipodomys_merriami,F,44
Onychomys_leucogaster,F,31
Dipodomys_merriami,M,40
Onychomys_leucogaster,M,35
Chaetodipus_penicillatus,F,11
Chaetodipus_penicillatus,F,11
Dipodomys_spectabilis,F,59
Dipodomys_spectabilis,M,94
Dipodomys_spectabilis,M,68
Dipodomys_spectabilis,F,111
Dipodomys_merriami,F,23
Onychomys_torridus,M,20
Onychomys_leucogaster,F,45
Dipodomys_spectabilis,F,124
Onychomys_torridus,F,17
Dipodomys_spectabilis,M,94
Neotoma_albigula,F,136
Dipodomys_spectabilis,F,148
Onychomys_leucogaster,F,24
Onychomys_leucogaster,M,35
Dipodomys_merriami,F,41
Dipodomys_merriami,F,53
Dipodomys_spectabilis,M,132
Dipodomys_spectabilis,M,106
Dipodomys_spectabilis,F,128
Dipodomys_merriami,M,46
Dipodomys_spectabilis,M,119
Dipodomys_spectabilis,F,125
Onychomys_leucogaster,M,27
Onychomys_torridus,M,27
Neotoma_albigula,F,72
Dipodomys_merriami,M,35
Dipodomys_spectabilis,M,94
Dipodomys_merriami,M,45
Onychomys_torridus,F,17
Dipodomys_spectabilis,M,106
Chaetodipus_penicillatus,F,15
Dipodomys_ordii,M,45
Dipodomys_spectabilis,M,144
Dipodomys_merriami,M,47
Dipodomys_merriami,F,40
Neotoma_albigula,F,105
Dipodomys_ordii,F,45
Onychomys_torridus,M,28
Onychomys_torridus,F,30
Dipodomys_spectabilis,M,93
Dipodomys_spectabilis,F,93
Dipodomys_spectabilis,M,124
Dipodomys_spectabilis,M,103
Onychomys_torridus,F,27
Dipodomys_spectabilis,F,81
Dipodomys_merriami,F,48
Dipodomys_spectabilis,M,142
Dipodomys_merriami,M,53
Dipodomys_spectabilis,M,87
Dipodomys_spectabilis,M,144
Dipodomys_spectabilis,F,117
Onychomys_torridus,M,20
Onychomys_torridus,F,19
Chaetodipus_penicillatus,F,14
Dipodomys_merriami,M,49
Onychomys_torridus,F,18
Onychomys_leucogaster,F,29
Dipodomys_merriami,M,47
Peromyscus_eremicus,M,23
Dipodomys_spectabilis,M,131
Onychomys_torridus,M,31
Dipodomys_merriami,M,35
Dipodomys_spectabilis,M,118
Onychomys_torridus,M,20
Neotoma_albigula,F,152
Dipodomys_spectabilis,M,138
Dipodomys_merriami,F,37
Onychomys_torridus,F,21
Dipodomys_merriami,F,41
Dipodomys_merriami,M,50
Onychomys_torridus,M,27
Dipodomys_spectabilis,F,153
Dipodomys_spectabilis,F,122
Dipodomys_spectabilis,F,106
Dipodomys_merriami,M,49
Peromyscus_eremicus,F,24
Onychomys_torridus,M,19
Chaetodipus_penicillatus,F,14
Dipodomys_merriami,F,40
Onychomys_leucogaster,F,34
Onychomys_leucogaster,M,34
Onychomys_leucogaster,F,46
Dipodomys_merriami,M,45
Chaetodipus_penicillatus,F,16
Onychomys_torridus,M,21
Dipodomys_merriami,F,49
Onychomys_torridus,F,23
Perognathus_flavus,F,7
Onychomys_leucogaster,F,40
Dipodomys_merriami,F,46
Onychomys_torridus,F,29
Dipodomys_spectabilis,F,119
Dipodomys_spectabilis,M,129
Onychomys_torridus,M,22
Onychomys_torridus,M,24
Dipodomys_merriami,F,35
Dipodomys_merriami,F,46
Perognathus_flavus,F,7
Dipodomys_spectabilis,F,124
Dipodomys_merriami,M,53
Dipodomys_merriami,F,46
Dipodomys_merriami,F,43
Onychomys_torridus,F,25
Onychomys_leucogaster,F,31
Dipodomys_spectabilis,M,120
Onychomys_torridus,F,26
Dipodomys_merriami,M,51
Chaetodipus_penicillatus,F,14
Dipodomys_ordii,M,26
Dipodomys_ordii,M,52
Dipodomys_spectabilis,M,137
Neotoma_albigula,F,92
Dipodomys_ordii,M,50
Dipodomys_spectabilis,F,151
Neotoma_albigula,F,211
Dipodomys_ordii,F,47
Dipodomys_merriami,F,45
Chaetodipus_penicillatus,M,16
Dipodomys_merriami,M,46
Dipodomys_merriami,F,40
Dipodomys_spectabilis,F,145
Dipodomys_merriami,M,43
Onychomys_leucogaster,F,25
Dipodomys_merriami,F,28
Dipodomys_merriami,M,29
Peromyscus_eremicus,M,19
Dipodomys_spectabilis,M,143
Dipodomys_spectabilis,M,156
Dipodomys_spectabilis,M,123
Onychomys_torridus,F,27
Dipodomys_spectabilis,F,120
Dipodomys_spectabilis,F,123
Peromyscus_eremicus,M,24
Onychomys_torridus,F,21
Dipodomys_merriami,M,45
Neotoma_albigula,M,133
Onychomys_leucogaster,M,27
Onychomys_torridus,M,22
Dipodomys_ordii,M,49
Dipodomys_spectabilis,F,102
Neotoma_albigula,M,171
Onychomys_torridus,M,18
Onychomys_torridus,M,19
Onychomys_leucogaster,F,32
Dipodomys_spectabilis,F,122
Onychomys_leucogaster,M,36
Dipodomys_spectabilis,F,133
Peromyscus_eremicus,M,19
Perognathus_flavus,M,7
Dipodomys_spectabilis,M,130
Onychomys_torridus,F,23
Onychomys_torridus,F,19
Dipodomys_merriami,F,35
Dipodomys_merriami,F,49
Dipodomys_merriami,M,50
Dipodomys_spectabilis,M,135
Dipodomys_spectabilis,F,126
Chaetodipus_penicillatus,F,16
Dipodomys_merriami,F,49
Onychomys_torridus,F,26
Dipodomys_merriami,M,47
Dipodomys_merriami,F,47
Onychomys_torridus,M,23
Neotoma_albigula,F,274
Dipodomys_spectabilis,M,127
Reithrodontomys_megalotis,M,7
Onychomys_torridus,F,21
Dipodomys_merriami,M,49
Peromyscus_eremicus,F,24
Dipodomys_merriami,F,30
Onychomys_torridus,M,20
Dipodomys_merriami,M,40
Onychomys_torridus,M,22
Dipodomys_merriami,F,49
Onychomys_torridus,F,22
Perognathus_flavus,M,6
Peromyscus_eremicus,M,17
Dipodomys_merriami,M,48
Reithrodontomys_megalotis,M,7
Onychomys_torridus,F,22
Dipodomys_merriami,M,26
Onychomys_torridus,F,23
Reithrodontomys_megalotis,F,9
Onychomys_leucogaster,M,31
Onychomys_torridus,M,23
Onychomys_torridus,F,21
Onychomys_torridus,F,24
Dipodomys_spectabilis,F,124
Dipodomys_merriami,M,50
Dipodomys_spectabilis,M,130
Dipodomys_spectabilis,M,136
Onychomys_leucogaster,F,34
Perognathus_flavus,M,7
Dipodomys_merriami,F,30
Onychomys_torridus,M,21
Perognathus_flavus,F,7
Dipodomys_spectabilis,F,128
Onychomys_leucogaster,F,33
Dipodomys_merriami,F,51
Peromyscus_maniculatus,M,25
Onychomys_torridus,F,28
Onychomys_leucogaster,M,34
Neotoma_albigula,F,109
Dipodomys_merriami,M,48
Dipodomys_merriami,M,50
Dipodomys_spectabilis,F,141
Onychomys_leucogaster,F,35
Perognathus_flavus,F,8
Dipodomys_merriami,M,52
Dipodomys_merriami,F,49
Dipodomys_merriami,M,25
Onychomys_leucogaster,M,36
Neotoma_albigula,F,186
Reithrodontomys_megalotis,M,7
Dipodomys_ordii,M,51
Onychomys_leucogaster,M,41
Dipodomys_merriami,F,27
Dipodomys_merriami,M,21
Peromyscus_eremicus,M,20
Neotoma_albigula,M,153
Peromyscus_maniculatus,M,23
Dipodomys_merriami,M,53
Dipodomys_merriami,F,43
Onychomys_torridus,M,22
Dipodomys_merriami,M,44
Dipodomys_merriami,F,45
Dipodomys_merriami,F,50
Dipodomys_ordii,F,54
Dipodomys_merriami,M,43
Dipodomys_spectabilis,M,110
Dipodomys_spectabilis,F,118
Dipodomys_merriami,F,41
Dipodomys_merriami,M,49
Onychomys_torridus,F,22
Dipodomys_merriami,F,36
Dipodomys_ordii,F,42
Onychomys_leucogaster,M,19
Onychomys_torridus,M,22
Neotoma_albigula,F,122
Onychomys_leucogaster,M,29
Dipodomys_merriami,M,44
Dipodomys_merriami,M,51
Dipodomys_spectabilis,F,118
Neotoma_albigula,F,168
Dipodomys_merriami,M,36
Dipodomys_merriami,M,46
Dipodomys_merriami,F,43
Dipodomys_merriami,M,46
Dipodomys_merriami,F,45
Dipodomys_merriami,F,42
Onychomys_torridus,M,19
Dipodomys_merriami,M,43
Dipodomys_merriami,M,46
Onychomys_leucogaster,F,29
Dipodomys_spectabilis,F,134
Onychomys_leucogaster,F,31
Dipodomys_merriami,F,40
Dipodomys_merriami,M,53
Neotoma_albigula,F,122
Dipodomys_merriami,M,48
Dipodomys_merriami,M,54
Dipodomys_merriami,F,45
Onychomys_torridus,M,20
Onychomys_torridus,M,24
Dipodomys_merriami,F,48
Onychomys_torridus,M,23
Onychomys_torridus,M,22
Onychomys_torridus,F,23
Dipodomys_merriami,M,42
Dipodomys_merriami,F,41
Dipodomys_spectabilis,M,134
Dipodomys_merriami,M,48
Onychomys_leucogaster,M,36
Dipodomys_ordii,M,44
Neotoma_albigula,F,217
Dipodomys_ordii,M,50
Perognathus_flavus,M,8
Dipodomys_spectabilis,F,154
Dipodomys_spectabilis,M,141
Dipodomys_merriami,F,42
Onychomys_leucogaster,F,35
Dipodomys_spectabilis,F,143
Reithrodontomys_megalotis,F,9
Dipodomys_merriami,F,39
Reithrodontomys_megalotis,F,11
Dipodomys_merriami,M,39
Chaetodipus_penicillatus,M,16
Dipodomys_merriami,M,46
Dipodomys_merriami,F,50
Peromyscus_eremicus,F,18
Dipodomys_spectabilis,F,103
Dipodomys_merriami,M,46
Dipodomys_merriami,M,49
Peromyscus_eremicus,M,21
Dipodomys_merriami,M,36
Dipodomys_ordii,M,53
Perognathus_flavus,F,10
Dipodomys_merriami,F,33
Dipodomys_merriami,M,37
Dipodomys_ordii,F,29
Dipodomys_spectabilis,M,132
Perognathus_flavus,M,8
Onychomys_torridus,M,23
Dipodomys_merriami,F,36
Onychomys_torridus,F,21
Onychomys_leucogaster,M,29
Dipodomys_merriami,F,49
Onychomys_leucogaster,M,23
Onychomys_leucogaster,M,32
Onychomys_leucogaster,F,24
Dipodomys_merriami,M,47
Onychomys_torridus,M,22
